source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,text_spanish,_sentence_text_spanish
BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_15656-16675,15882,15889,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=15882, end=15889, sentimentcategory=4)",vivants,"Il y a quelquefois , au point de jonction du pédoncule avec la bifurcation , une sorte de renflement ou bourrelet froncé , lequel rappelle jusqu ' à un certain point la couronne de pierrures qui surmonte la meule de nos cerfs vivants . ( ( La forme toujours simple de ces bois , même chez les sujets adultes m ' a fait penser que les appendices frontaux du Dicrocerus étaient persistants , ou du moins que leur DICROCERUS ELEGANS 37 renouvellement n ' y déterminait point de nouvelles compli- cations comme cela a lieu dans la plupart de nos espèces actuelles . » L'apparition d'une ramure frontale chez les Cervidés qui jus- qu'au Miocène n'en présentaient pas trace , sa persistance totale chez le Procervulus aurelianensis , sa caducité partielle chez le Dicrocerus elegans^ puis sa caducité totale chez les espèces ultérieurement apparues , entraîneraient à d'intéressantes considérations générales , mais il nous faut redire que le petit nombre de pièces que nous possédons ne nous autorise pas à les aborder ici .",4,vivos,"A veces, en el punto de unión del pedúnculo con la bifurcación, hay una especie de abultamiento o pliegue arrugado, que recuerda hasta cierto punto la corona de piedras que corona la muela de nuestros ciervos vivos. La forma siempre simple de estos cuernos, incluso en los individuos adultos, me hizo pensar que los apéndices frontales del Dicrocerus eran persistentes, o al menos que su renovación no determinaba nuevas complicaciones como ocurre en la mayoría de nuestras especies actuales. La aparición de una cornamenta frontal en los Cervidae que hasta el Mioceno no presentaban rastro, su total persistencia en el Procervulus aurelianensis, su caducidad parcial en el Dicrocerus elegans, y luego su caducidad total en las especies posteriormente aparecidas, llevarían a interesantes consideraciones generales, pero debemos repetir que el pequeño número de piezas que poseemos no nos autoriza a abordarlas aquí."
BHL_957_sample_Dutch_19.0.txt,BHL_957_sample_Dutch_19.0.txt_4925-5066,4967,5004,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4967, end=5004, sentimentcategory=1)",eenen zeer onaangenamen reuk of stank,"Guineërs , die wij gezien hebben , hadden eenen zeer onaangenamen reuk of stank aan zich , tot zelfs de radjas of hoofden niet uitgezonderd .",1,un olor o hedor muy desagradable,"Guineërs, a quienes hemos visto, tenían un olor o hedor muy desagradable en ellos, incluso los radjas o jefes no estaban excluidos."
BHL_957_sample_Dutch_19.0.txt,BHL_957_sample_Dutch_19.0.txt_4925-5066,5029,5035,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5029, end=5035, entitycategory=PERSON, sentimentcategory=5)",radjas,"Guineërs , die wij gezien hebben , hadden eenen zeer onaangenamen reuk of stank aan zich , tot zelfs de radjas of hoofden niet uitgezonderd .",5,radjas,"Guineërs, a quienes hemos visto, tenían un olor o hedor muy desagradable en ellos, incluso los radjas o jefes no estaban excluidos."
BHL_957_sample_Dutch_19.0.txt,BHL_957_sample_Dutch_19.0.txt_6634-6869,6758,6773,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6758, end=6773, entitycategory=PERSON, sentimentcategory=2)",vreem- delingen,"Guinea , op de plaat- sen door ons bezocht , gedreven wordt , bestaattusschen de bewoners van het Land , of tusschen hen en vreem- delingen : het zijn voornamelijk de bewoners van Ceram , Goram en Kesser , welke hier ten handel komen .",2,extranjeros,"Guinea, en los lugares visitados por nosotros, es impulsada por las relaciones entre los habitantes del país, o entre ellos y extranjeros: son principalmente los habitantes de Ceram, Goram y Kesser, quienes vienen aquí a comerciar."
BHL_957_sample_Dutch_19.0.txt,BHL_957_sample_Dutch_19.0.txt_10125-10226,10157,10169,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=10157, end=10169, sentimentcategory=5)",zeer grooten,"Rosamala is de wortel van een ’ zeer grooten boom , die den naam TJcjuidamhar altingiana Bl . heeft .",5,muy grande,Rosamala es la raíz de un árbol muy grande que tiene el nombre de TJcjuidamhar altingiana Bl.
BHL_957_sample_Dutch_19.0.txt,BHL_957_sample_Dutch_19.0.txt_11316-11562,11345,11354,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11345, end=11354, sentimentcategory=1)",slechtste,"Tripan ; van de beste tot de slechtste soort van tri- pan wordt hier , en voornamelijk in de maand October gevangen , gedroogd , en zoo lang bewaard totdat de vaartuigen komen , om dezelve op te koopen ; de handel in Tripan zal aanzienlijk zijn .",1,peor,"Tripan; desde la mejor hasta la peor variedad de tripan se captura aquí, principalmente en el mes de octubre, se seca y se guarda hasta que lleguen los barcos para comprarlo; el comercio de tripan será significativo."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_798-953,819,839,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=819, end=839, entitycategory=ORGANISATION, sentimentcategory=4)",ein guter Haushälter,"Er ist jetzt reich , ein guter Haushälter und ohne Kinder . - Herr Bruns arbeitet beständig bey Herrn Kennicott , und wendet vielen Fleiß auf dieses Werk .",4,un buen administrador del hogar,"Él ahora es rico, un buen administrador del hogar y sin hijos. El señor Bruns trabaja constantemente para el señor Kennicott y dedica mucho esfuerzo a esta obra."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_8833-9118,9048,9061,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=9048, end=9061, sentimentcategory=2)",unglücklichen,"Außerdem stehe ich jetzt mit meinem Araber Jusoph Schahin in Unterhandlung , ihn auf Professor - whites Kosten , der ihm aus eignen Mitteln jähr- lich hundert Guineen geben will , ( anständige Ein- künfte für einen unglücklichen flüchtigen Maroniten ) aus Paris hieher zu verschaffen .",2,desafortunado,"Además, ahora estoy en negociaciones con mi árabe Jusoph Schahin para traerlo aquí desde París a expensas del profesor White, quien le dará cien guineas al año de sus propios medios (ingresos decentes para un desafortunado maronita fugitivo)."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_10289-10421,10348,10353,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=10348, end=10353, sentimentcategory=4)",viele,"Ich hoffe , - - die Sache foll zu Stande kommen ; ich habe viele gute Freunde in Paris in Bewegung gesetzt , um – dazu beizutragen .",4,muchos,Espero que el asunto se lleve a cabo; he movilizado a muchos buenos amigos en París para contribuir a ello.
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_11624-11774,11653,11659,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11653, end=11659, sentimentcategory=4)",schöne,"Verschiedene von ihnen haben schöne Thiergärten und Pferche mit Rehen in der Stadt selbst , alle aber sehr hübsche Gärten und herrliche Spaziergänge .",4,bonito,"Varios de ellos tienen hermosos jardines zoológicos y corrales con ciervos en la misma ciudad, todos ellos con jardines muy bonitos y paseos maravillosos."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_13657-13742,13693,13710,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=13693, end=13710, entitycategory=ORGANISATION, sentimentcategory=4)",Staatsgeheimniffe,"Es ist doch bedenklich , daß felche Staatsgeheimniffe in fremde Hände gekommen sind .",4,secretos de Estado,La traducción al español de la frase es: Es preocupante que secretos de Estado hayan caído en manos extranjeras.
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_15310-15378,15323,15331,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=15323, end=15331, sentimentcategory=3)",fehr alt,"Er ist jetzt fehr alt , allein von munterm und aufgewecktem Geiste .",3,muy viejo,"Él es ahora muy viejo, pero con un espíritu alegre y despierto."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_15310-15378,15345,15376,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=15345, end=15376, sentimentcategory=5)",munterm und aufgewecktem Geiste,"Er ist jetzt fehr alt , allein von munterm und aufgewecktem Geiste .",5,espíritu alegre y despierto,"Él es ahora muy viejo, pero con un espíritu alegre y despierto."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_18780-18970,18811,18822,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=18811, end=18822, sentimentcategory=1)",fehr schwer,"Der Herr Bischof findet Jesaia fehr schwer , sowohl in Ansehung der abstracten Vorstel- lungen , als der übergehüpften und versetzten Wör- ter , nebst andern Schreibfehlern der Abschreiber .",1,muy difícil,"El Señor Obispo encuentra a Isaías muy difícil, tanto en cuanto a las ideas abstractas, como a las palabras superpuestas y desplazadas, junto con otros errores de escritura del copista."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_20814-21011,20867,20877,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=20867, end=20877, sentimentcategory=5)",fehr artig,"Dieser gelehrte Mann ist in feinem Wesen und Umgange fehr artig , freundlich und höflich , ist viel gereift , hat einen guten Kopf , einen guten Geschmack , ein gutes Herz und viel Bescheidenheit .",5,muy amable,"Este hombre erudito es muy amable, amigable y cortés en su forma de ser y en su trato, ha madurado mucho, tiene una mente brillante, un buen gusto, un buen corazón y mucha humildad."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_20814-21011,20880,20890,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=20880, end=20890, sentimentcategory=4)",freundlich,"Dieser gelehrte Mann ist in feinem Wesen und Umgange fehr artig , freundlich und höflich , ist viel gereift , hat einen guten Kopf , einen guten Geschmack , ein gutes Herz und viel Bescheidenheit .",4,amable,"Este hombre erudito es muy amable, amigable y cortés en su carácter y trato, ha madurado mucho, tiene una mente brillante, un buen gusto, un buen corazón y mucha humildad."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_20814-21011,20895,20902,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=20895, end=20902, sentimentcategory=4)",höflich,"Dieser gelehrte Mann ist in feinem Wesen und Umgange fehr artig , freundlich und höflich , ist viel gereift , hat einen guten Kopf , einen guten Geschmack , ein gutes Herz und viel Bescheidenheit .",4,cortés,"Este hombre erudito es muy amable, amigable y cortés en su forma de ser y en su trato, ha madurado mucho, tiene una mente brillante, un buen gusto, un buen corazón y mucha humildad."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_20814-21011,20953,20968,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=20953, end=20968, sentimentcategory=4)",guten Geschmack,"Dieser gelehrte Mann ist in feinem Wesen und Umgange fehr artig , freundlich und höflich , ist viel gereift , hat einen guten Kopf , einen guten Geschmack , ein gutes Herz und viel Bescheidenheit .",4,buen gusto,"Este hombre erudito es muy amable, amigable y cortés en su carácter y trato, ha madurado mucho, tiene una mente brillante, un buen gusto, un buen corazón y mucha humildad."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_20814-21011,20975,20985,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=20975, end=20985, sentimentcategory=4)",gutes Herz,"Dieser gelehrte Mann ist in feinem Wesen und Umgange fehr artig , freundlich und höflich , ist viel gereift , hat einen guten Kopf , einen guten Geschmack , ein gutes Herz und viel Bescheidenheit .",4,buen corazón,"Este hombre erudito es muy amable, amigable y cortés en su carácter y trato, ha madurado mucho, tiene una mente brillante, un buen gusto, un buen corazón y mucha humildad."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_21012-21180,21120,21138,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=21120, end=21138, entitycategory=ORGANISATION, sentimentcategory=4)",der gelehrten Welt,"Vor einigen Jahren war er so krank , daß ihn jedermann aufgegeben hatte : allein zum vorzüglichen Vortheile der gelehrten Welt wurde er dem Rachen des Todes entriffen .",4,el mundo académico,"Hace algunos años, estaba tan enfermo que todos lo habían dado por perdido; sin embargo, en beneficio destacado del mundo académico, fue librado de las fauces de la muerte."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_23471-23624,23500,23515,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=23500, end=23515, sentimentcategory=5)",genie superieur,"Dieser besitzt das , was man genie superieur nennt , und - hat sich bereits , so jung er ist , durch verschiedene merkwürdige Schriften bekannt gemacht .",5,genio superior,"Este posee lo que se llama genio superior y, a pesar de su juventud, ya se ha dado a conocer a través de varios escritos sorprendentes."
TP13_sample_ger_180.txt,TP13_sample_ger_180.txt_25460-25515,25464,25481,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=25464, end=25481, entitycategory=ORGANISATION, sentimentcategory=3)",die gelehrte Welt,Für die gelehrte Welt ist er indessen nicht verlohren .,3,el mundo académico,"Para el mundo académico, sin embargo, no está perdido."
BHL_1949_sample_English_18.0.txt,BHL_1949_sample_English_18.0.txt_302-764,711,727,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=711, end=727, sentimentcategory=2)",killed the dwarf,"The next queftioned was a page of the king , THE SOURCE OF THE NILE . 315 king , who feeing , from the fate of his friends , what \vas to follow his denial , frankly told the Ras , that it was by the king 's fpecial orders they , and a confiderabl-e body of the houlhold troops , had joined Fafil the night before j and further , that it was the Armenian , who , by the king 's order , had fired at him , and killed the dwarf who was fanning the flies from him .",2,mató al enano,"La siguiente pregunta fue una página del rey, LA FUENTE DEL NILO. El rey, al ver, a través del destino de sus amigos, lo que iba a seguir a su negación, le dijo francamente al Ras que fue por órdenes especiales del rey que ellos, y un cuerpo considerable de tropas del hogar, se unieron a Fasil la noche anterior; y además, que fue el armenio, quien, por orden del rey, le disparó y mató al enano que le estaba espantando las moscas."
BHL_1949_sample_English_18.0.txt,BHL_1949_sample_English_18.0.txt_1674-1929,1892,1914,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=1892, end=1914, sentimentcategory=2)",cruelty and extortions,"He fent and took him thence , and banifhed him from Abyf- finia , but fo confi4erately , tljat he difpatched a fer- vant with him to Mafuah to furnifh him with necef- faries , to fee him embark , and fave him from the cruelty and extortions of the Naybe .",2,crueldad y extorsiones,"Él lo capturó y lo llevó de allí, y lo desterró de Abisinia, pero tan consideradamente que envió un sirviente con él a Mafuah para proveerlo de necesidades, verlo embarcar y salvarlo de la crueldad y extorsiones del Naybe."
BHL_1949_sample_English_18.0.txt,BHL_1949_sample_English_18.0.txt_4056-4256,4128,4147,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4128, end=4147, sentimentcategory=4)",young and beautiful,"Hannes was of the age only to need a Shunnamite j and Welleta SelafTe , young and beautiful , and who merited to be fomething more , was deftined as this facrifice to the ambition of her grandfather .",4,joven y hermosa,"Hannes tenía la edad solo para necesitar a una Shunnamite j y Welleta SelafTe, joven y hermosa, y que merecía ser algo más, fue destinada como este sacrificio a la ambición de su abuelo."
BHL_1949_sample_English_18.0.txt,BHL_1949_sample_English_18.0.txt_4422-4474,4426,4472,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4426, end=4472, sentimentcategory=2)",was a wife and a queen merely in name and idea,She was a wife and a queen merely in name and idea .,2,era una esposa y una reina solo en nombre e idea,Ella era una esposa y una reina solo en nombre e idea.
BHL_1949_sample_English_18.0.txt,BHL_1949_sample_English_18.0.txt_4679-4774,4767,4772,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4767, end=4772, sentimentcategory=2)",fears,"Every pofTible method was taken by Michael to overcome his reluctance , and do away his fears .",2,miedos,Cada método posible fue utilizado por Michael para superar su reticencia y eliminar sus miedos.
